location,current
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609279203, 'localtime': '2020-12-29 17:00'}","{'last_updated_epoch': 1609278320, 'last_updated': '2020-12-29 16:45', 'temp_c': 2.8, 'temp_f': 37.0, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 11.9, 'wind_kph': 19.1, 'wind_degree': 320, 'wind_dir': 'NW', 'pressure_mb': 1031.0, 'pressure_in': 30.9, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 32, 'cloud': 0, 'feelslike_c': -2.0, 'feelslike_f': 28.4, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 1.0, 'gust_mph': 15.9, 'gust_kph': 25.6}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609280103, 'localtime': '2020-12-29 17:15'}","{'last_updated_epoch': 1609279224, 'last_updated': '2020-12-29 17:00', 'temp_c': 2.8, 'temp_f': 37.0, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 11.9, 'wind_kph': 19.1, 'wind_degree': 320, 'wind_dir': 'NW', 'pressure_mb': 1031.0, 'pressure_in': 30.9, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 32, 'cloud': 0, 'feelslike_c': -2.0, 'feelslike_f': 28.4, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 1.0, 'gust_mph': 15.9, 'gust_kph': 25.6}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609281003, 'localtime': '2020-12-29 17:30'}","{'last_updated_epoch': 1609280106, 'last_updated': '2020-12-29 17:15', 'temp_c': 1.1, 'temp_f': 34.0, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 5.6, 'wind_kph': 9.0, 'wind_degree': 320, 'wind_dir': 'NW', 'pressure_mb': 1032.0, 'pressure_in': 30.9, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 38, 'cloud': 0, 'feelslike_c': -4.2, 'feelslike_f': 24.5, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 1.0, 'gust_mph': 15.9, 'gust_kph': 25.6}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609281902, 'localtime': '2020-12-29 17:45'}","{'last_updated_epoch': 1609281006, 'last_updated': '2020-12-29 17:30', 'temp_c': 1.1, 'temp_f': 34.0, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 5.6, 'wind_kph': 9.0, 'wind_degree': 320, 'wind_dir': 'NW', 'pressure_mb': 1032.0, 'pressure_in': 30.9, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 38, 'cloud': 0, 'feelslike_c': -4.2, 'feelslike_f': 24.5, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 1.0, 'gust_mph': 15.9, 'gust_kph': 25.6}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609282802, 'localtime': '2020-12-29 18:00'}","{'last_updated_epoch': 1609281907, 'last_updated': '2020-12-29 17:45', 'temp_c': 1.1, 'temp_f': 34.0, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 5.6, 'wind_kph': 9.0, 'wind_degree': 320, 'wind_dir': 'NW', 'pressure_mb': 1032.0, 'pressure_in': 30.9, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 38, 'cloud': 0, 'feelslike_c': -3.8, 'feelslike_f': 25.2, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 2.0, 'gust_mph': 14.3, 'gust_kph': 23.0}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609283706, 'localtime': '2020-12-29 18:15'}","{'last_updated_epoch': 1609282810, 'last_updated': '2020-12-29 18:00', 'temp_c': 1.1, 'temp_f': 34.0, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 5.6, 'wind_kph': 9.0, 'wind_degree': 320, 'wind_dir': 'NW', 'pressure_mb': 1032.0, 'pressure_in': 30.9, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 38, 'cloud': 0, 'feelslike_c': -3.8, 'feelslike_f': 25.2, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 2.0, 'gust_mph': 14.3, 'gust_kph': 23.0}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609284601, 'localtime': '2020-12-29 18:30'}","{'last_updated_epoch': 1609283705, 'last_updated': '2020-12-29 18:15', 'temp_c': -0.6, 'temp_f': 30.9, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 310, 'wind_dir': 'NW', 'pressure_mb': 1033.0, 'pressure_in': 31.0, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 45, 'cloud': 0, 'feelslike_c': -5.9, 'feelslike_f': 21.4, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 2.0, 'gust_mph': 14.3, 'gust_kph': 23.0}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609285501, 'localtime': '2020-12-29 18:45'}","{'last_updated_epoch': 1609284607, 'last_updated': '2020-12-29 18:30', 'temp_c': -0.6, 'temp_f': 30.9, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 310, 'wind_dir': 'NW', 'pressure_mb': 1033.0, 'pressure_in': 31.0, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 45, 'cloud': 0, 'feelslike_c': -5.9, 'feelslike_f': 21.4, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 2.0, 'gust_mph': 14.3, 'gust_kph': 23.0}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609286402, 'localtime': '2020-12-29 19:00'}","{'last_updated_epoch': 1609285507, 'last_updated': '2020-12-29 18:45', 'temp_c': -0.6, 'temp_f': 30.9, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 310, 'wind_dir': 'NW', 'pressure_mb': 1033.0, 'pressure_in': 31.0, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 45, 'cloud': 0, 'feelslike_c': -5.5, 'feelslike_f': 22.1, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 1.0, 'gust_mph': 13.0, 'gust_kph': 20.9}"
"{'name': 'Branchburg', 'region': 'New Jersey', 'country': 'USA United States of America', 'lat': 40.56, 'lon': -74.66, 'tz_id': 'America/New_York', 'localtime_epoch': 1609287302, 'localtime': '2020-12-29 19:15'}","{'last_updated_epoch': 1609286410, 'last_updated': '2020-12-29 19:00', 'temp_c': -0.6, 'temp_f': 30.9, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 310, 'wind_dir': 'NW', 'pressure_mb': 1033.0, 'pressure_in': 31.0, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 45, 'cloud': 0, 'feelslike_c': -5.5, 'feelslike_f': 22.1, 'vis_km': 16.0, 'vis_miles': 9.0, 'uv': 1.0, 'gust_mph': 13.0, 'gust_kph': 20.9}"
